name,lon,lat,region,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25
Paradox CO,-108.95,38.4,WUS,0.136253539807941,370.1164875768,0.10314748931006,244.283968623004,0.140802216427605,391.859922171379,0.105379886259774,251.224837968091,0.152129564092895,451.720908158509,0.112121820638788,273.406774670167,0.0391936048721186,375.700719323634,0.0298128916100029,241.751047037867,0.0402994337443528,391.858469976054,0.0305966734991863,251.964091915942,0.0438273181237328,448.198340931846,0.0325784865766749,279.754447798488,0.0187620876970777,390.548001964781,0.013628214313602,242.886517874213,0.0190177311163439,398.554059887198,0.0132614829933718,233.277374557483,0.0195690375908219,416.382503457789,0.0128955593587162,224.06831004909,0.00749633821867818,560.26983424835,0.00491538991472035,311.269947070955,0.00672581596479505,485.717173731467,0.00405661666702274,243.909899939572,0.00602718063263875,414.349954437821,0.00327913916511916,184.810124982123,0.199930130619695,366.820898164744,0.154028593231872,242.250957980629,0.207677654644488,393.429867713562,0.158031128158958,251.175708245969,0.226254202613124,465.361454701241,0.169436319332903,278.451287765551,0.0866023682425804,373.282194563381,0.066217102843092,237.663581517391,0.0897688809617029,394.781434373304,0.0681451702207772,249.056461476601,0.0979102466144709,455.915150150536,0.0731955596704998,281.55540981443,0.0391728457555707,373.262279799447,0.0294536366360133,238.951983060579,0.0399982009228565,384.913014397734,0.0298626887950612,243.965736534538,0.0427613514510391,426.629716373821,0.0313759684341392,263.445912188221,0.0120817380409452,415.172056577725,0.00930383757348236,291.931538463457,0.0119341083707996,407.797856504679,0.0088331270131426,270.034650996637,0.0120548575990513,413.81950118934,0.00848142588571428,254.752915146609
Rangely CO,-108.8,40.1,WUS,0.145262711275332,374.557064575153,0.109943863269177,241.559798224944,0.150152191744666,398.005947443776,0.112466805877033,249.248314238338,0.162726621088137,450.428220491498,0.120434841921036,275.174436973637,0.0418004500483681,373.638562536047,0.0324844736773094,248.517272225297,0.0437862992334551,403.488836303187,0.0335202261421984,262.91118507589,0.0478310933551437,471.867253718434,0.0358266905258391,296.510239985592,0.0206094859457467,402.697145698821,0.0148793507559849,244.301527754598,0.021078086380363,418.424268236599,0.0148769720703464,244.234801144245,0.0219498305115436,449.334080969946,0.0149847426439837,247.276338588867,0.00839377867939652,595.637654539994,0.00585880156742447,351.878785633403,0.00771603546487014,523.866128072946,0.00501914506026611,280.672422094752,0.007128606670189,468.693767967662,0.00425037060037075,227.288960514556,0.209182229984806,369.395037340588,0.16140332649117,240.614300378631,0.218007492734257,399.832903855307,0.16637225707319,251.583863409136,0.238510084171648,471.420691277423,0.17937071963978,282.703413946723,0.0925437231607519,372.675142196556,0.0720374563342348,241.604155044825,0.0972302938231846,406.230563631188,0.0745832802434045,257.776755117666,0.106858214813028,484.944939860144,0.0806469199385243,299.422153189015,0.043017915330664,372.01034329999,0.0333845889361557,246.155588055472,0.0447590724253577,398.490716159325,0.034110886219228,255.948998644342,0.048402249156771,460.154425335919,0.0360228538772978,282.215118567069,0.0129578232868145,396.853102453187,0.0103301565919213,282.053541495486,0.0130379951225114,401.009310397013,0.0100727765630401,272.77573956974,0.0134813030211075,424.78925677159,0.0099950848685267,270.035609449023
Trinidad CO,-104.5,37.2,WUS,0.0779321839888052,375.067520321701,0.0557984377903049,244.390466504464,0.0785796590206002,378.854765477824,0.0559841495716592,245.405506665478,0.0828217968922406,404.632049774369,0.0584609327231854,259.352804638376,0.0282188637243604,366.902617172503,0.0220267256015621,254.857863993759,0.0289894820310332,382.298310367102,0.0221293803973255,256.778293480618,0.0309503286693107,424.44936609848,0.0226724608564173,267.181445591955,0.0139338678136519,375.863475091721,0.00997575328644622,236.272419153873,0.01359163912507,361.820418191931,0.00894594746668337,202.412359045743,0.0132628309206918,348.822521915863,0.0078179688823981,170.866548568959,0.00560955441627091,511.484110240601,0.00321933635063825,248.043694165241,0.00473221119443347,406.543733022765,0.00242332284192371,177.191038376525,0.0039263486077954,318.508965440121,0.00174647115763443,124.570801856302,0.121252976169193,369.339546700259,0.0880355041489424,240.933375314603,0.122485978756646,374.358428187763,0.0884516219526365,242.480757795103,0.129589143849643,404.628705861147,0.0928320347397651,259.385245249217,0.0649723928344807,365.583279941551,0.0489866785131984,241.062236730411,0.0664055279330787,378.225592392411,0.0494769190013029,244.89839478074,0.0711852666461539,423.636343528064,0.051889509918454,264.68521372646,0.030595486911039,369.924337198142,0.023022207777521,251.296885090181,0.030849618282941,374.579366697528,0.0228232553645828,248.02666793361,0.0322537048742206,401.374762503674,0.0230548136626379,251.836931240283,0.010191419244948,447.324743880976,0.00725081044365652,285.491738838977,0.00973649406225535,423.547981499359,0.00654786698991802,255.082465201902,0.00942239939067302,404.295864971797,0.00590299306718947,223.518295000906
Hartford CT,-72.7,41.75,CEUS,0.119443037630949,370.965259055455,0.0883022398624569,240.011967318192,0.1219893146595,382.285949040677,0.0894947295049677,244.818401671327,0.130399519600648,422.190599019068,0.0945635542416361,266.346421038338,0.0295455291657074,371.064180766194,0.022645863023232,254.770317489148,0.0301581512484179,382.944208192646,0.0226782284108882,255.352602365513,0.0319630211171063,420.201652246693,0.0231671879938048,264.313139669938,0.0133155627743462,376.238274828688,0.00920856241557695,229.49841242548,0.012787458837875,355.485770816577,0.0080568069863853,193.995369274198,0.0122205254108638,334.479671084344,0.00681671842575943,159.826660568505,0.00472171889638217,474.935915838194,0.00247636623557765,214.607632945521,0.00382584603001763,361.38198408863,0.00175410960373316,147.984747464789,0.00302176738927093,272.750556723604,0.00117396344294998,NaN,0.171679038496141,367.767760866388,0.129649603319912,237.6503085773,0.176440698205734,383.107918321676,0.131720273424624,243.50498551755,0.189666387956171,429.156213192334,0.139605924219409,267.15245470469,0.0616025073036334,369.663653868808,0.0460235340380101,240.661852963549,0.0627556155701997,379.808288581908,0.0464258484219691,243.790657987423,0.0666817112264343,416.482668233472,0.048696300715928,262.226066230585,0.0258825834751652,381.646124019393,0.0189781737673918,248.310229884711,0.025938553264609,382.706823722843,0.0186871892396892,243.481736185504,0.0266021419540257,395.509633977376,0.0186274735804326,242.502507493846,0.0084615430386153,482.444108615501,0.00562484385047106,287.321005195695,0.00779973752786044,432.338865948615,0.00481788160818797,239.586164460075,0.00721709090795985,392.552483479246,0.00406794890635495,198.755919182684
Washington DC,-77.05,38.9,CEUS,0.101880338515402,375.964176368697,0.075332399898529,240.257167238702,0.103707895895577,385.303103027288,0.0758442660245184,242.34044229354,0.110126699819679,416.69212285125,0.0796528284271556,258.419060308548,0.0275964241092339,368.561379379621,0.0211863231927684,251.860623236663,0.0278936645058117,374.304821402996,0.0211311140972577,250.882815008931,0.0294122430937639,405.074490045307,0.0214566681063816,256.704001765898,0.0130256039762909,372.036179379036,0.00893023718497905,224.691239185793,0.0124318335030698,348.822374911875,0.00775380901329715,189.536046060303,0.0117884282864528,325.30033138212,0.00649478861374344,153.528778635613,0.00486189908348116,471.532648993599,0.00260700829766149,218.732493331508,0.0039860476296119,364.69467077631,0.00187982960824704,155.242547089457,0.00318803390696828,275.977185982897,0.00128203471883581,106.452461114311,0.148771833107038,370.04789381872,0.111716923220387,238.325571058641,0.152091532209328,384.925948101793,0.112868035833538,241.605478909601,0.1623809371405,423.361112613224,0.11886358843269,259.432902447303,0.0578006476274589,370.27886534862,0.0429644112360593,238.62999989783,0.0587696615726945,378.91352093042,0.0432201178397948,240.596080867955,0.062322534499316,412.330932094608,0.0453200538835959,257.367140195036,0.0254675820465635,380.782163579955,0.0185933002984246,246.29900237935,0.0254566190468964,380.571245872174,0.0182314043901556,240.374033647486,0.0260283888933285,391.728941903179,0.0180869449097073,238.04893590396,0.00855065509947239,467.96797744724,0.0057146100313483,279.433526298552,0.0079233556791909,421.165421219755,0.00493299925980111,234.857247284397,0.00737481248528496,384.09158157019,0.00420080696229271,198.283002579985
Wilmington DE,-75.55,39.75,CEUS,0.125144989269016,370.087172221808,0.0904551741028683,241.431686886245,0.126226307148157,374.443048420686,0.0903755216206305,241.140142017706,0.132698579170009,401.60835055526,0.0939091234503741,254.418766906571,0.0293725140236227,371.353646274248,0.0224848005110833,254.781622566118,0.0299740207221029,382.962000063376,0.0224987919462289,255.032583451655,0.0317442796265305,419.274284195366,0.0229516635773274,263.290505877424,0.0135422218135054,375.992036762403,0.00948736273968297,231.051309374471,0.013092799030367,357.903876499434,0.00838451475546619,196.267365256037,0.0126193131445856,339.787734682007,0.00718364575625233,164.319721806454,0.0051946562228644,499.283496234187,0.002874707859628,236.174670010287,0.00430454590455821,393.782987661907,0.00210657026595836,163.594795838828,0.00349237643174679,294.749652891941,0.00146809810707927,111.955083887906,0.177167486687154,365.873480233673,0.131047663136745,237.732367466053,0.179596434708217,373.006148868355,0.131365740187376,238.551254215769,0.189996426024846,405.152178419627,0.136942870476559,253.376674810499,0.0612509891772626,370.689142321581,0.0456427436717773,240.692404464256,0.0623853961505878,380.644331525446,0.0460128867684525,243.565103527307,0.0661570500555986,415.705651972947,0.0482180001479297,261.403838137868,0.0262725809753584,379.010911997568,0.0194907357658607,248.487817422673,0.0263872297545777,381.218973435921,0.0192260590290503,244.014877105654,0.0271313497374233,395.8662945839,0.0192144780476637,243.821011953627,0.00889290382346184,480.445234500562,0.00607760812942902,290.800297463837,0.00830834110526959,434.758119217938,0.00531063885817198,243.953776991933,0.00781153289619826,399.361454166586,0.00459040115972863,206.856153666002
Jacksonville FL,-81.65,30.35,CEUS,0.0480157313480943,380.322571984042,0.0335352905667704,250.539206289826,0.0476031424388559,376.974183820007,0.0331350212642966,247.509597308595,0.0489496504968162,388.012109122338,0.0336246979283125,251.220974827839,0.0242147671076504,381.701656230728,0.0166637338019773,245.115487136747,0.0237424188175449,373.511476021852,0.0159342656998208,234.703322583843,0.0237235534073483,373.09241035183,0.0152906135517226,223.787746958927,0.0132146623812825,356.348831778621,0.00780503416861351,209.879566691168,0.0121682810141531,325.886906310274,0.00642278813740946,176.165886446054,0.0110179258063644,295.394413925748,0.00502066763084568,143.411447745776,0.00517443987521011,366.195749420419,0.00258867250290497,203.570620852764,0.00441621619342789,317.557472046915,0.00197371225767612,168.230006336904,0.00368943265538,269.251629956447,0.0014268277325317,133.571928317854,0.0723762543198518,375.934881047867,0.0507706429122786,245.765987698015,0.0719242936515255,373.424702794685,0.0503486443163087,243.617486281611,0.0744407949012963,387.617593797097,0.0516329779677938,250.215454247898,0.0498800444476296,368.191785922519,0.0351944146886278,246.428778700776,0.0490536746514213,360.021442245627,0.0342515198962163,238.178894530728,0.0499926842038331,369.319725191112,0.0343935191731534,239.403425319487,0.0264435623685427,370.218866419426,0.0180003302269364,246.508992942461,0.0256026262977191,357.81563464311,0.0169350585151685,233.341465600978,0.0252423114079608,352.629225066819,0.0159773007852589,222.104442148307,0.00938275009963196,377.098938919001,0.00548622644122111,232.607199291777,0.00861090847712765,344.748298376115,0.00467167334504947,206.1636440915,0.00795402813793732,319.411684895913,0.00392477828503263,181.098590425976
Miami FL,-80.2,25.75,CEUS,0.0114895435523451,343.59296380794,0.00565511647358094,181.37570955471,0.00987610605607044,296.694062687797,0.00405497499916919,140.731549857209,0.00800186240034544,243.241465594156,0.00260541058380692,NaN,0.00421017568283078,269.85330237883,0.00156748136861893,NaN,0.00298303911047828,NaN,0.000870437468641313,NaN,0.00191093379902448,NaN,0.000405108224987285,NaN,0.000861195302897586,NaN,0.000157801908911812,NaN,0.000393568263805972,NaN,4.55865841948434e-05,NaN,0.000140516915060099,NaN,8.86657392357047e-06,NaN,0.000129302029127991,NaN,1.14724858791725e-05,NaN,4.87105564694234e-05,NaN,2.57747787447602e-06,NaN,1.45671455376515e-05,NaN,4.02128634848226e-07,NaN,0.0198375217688923,386.326354722124,0.0113536342294913,222.728900362381,0.0187249262497641,361.268633646183,0.00951624913344089,192.585101860651,0.0175098747248486,335.756335836457,0.0074807279066233,157.683703090525,0.0123786512773811,362.835975750639,0.0064684277060429,205.879125589109,0.0110613486716917,328.845564164531,0.00504420092993974,168.839288127337,0.00961859126132897,288.435335557852,0.00368454048484934,131.557242681435,0.0037581289328112,268.885174407449,0.00120999802703358,NaN,0.00261093030137916,NaN,0.00065258427471319,NaN,0.00162936648916832,NaN,0.000292001011888957,NaN,0.000734767283555386,NaN,0.000144414598537978,NaN,0.000436379505211186,NaN,6.39473238710735e-05,NaN,0.000228898905632024,NaN,2.30368457481935e-05,NaN
Atlanta GA,-84.4,33.75,CEUS,0.116407497302874,367.035550978207,0.089581886461156,236.336297175514,0.120783942766443,390.481989660645,0.0918379726647173,246.628831635704,0.131344124099115,453.411363853115,0.0982001005202096,278.132280620599,0.0432750731581448,362.370488948385,0.0323033664902243,240.456781155545,0.0436378519225613,366.914007720619,0.0321467867758277,238.777490027383,0.0459276570554971,396.936174850098,0.0331659946506713,249.922335626093,0.0237378193220153,382.404142758366,0.0165518790363085,242.869160871456,0.0233772666840707,373.792539438319,0.015892313154564,232.95756613543,0.0234670008210667,375.917491789286,0.0153324925071887,222.622531025057,0.00927339033892573,412.920850329142,0.00595666243842446,256.514083497363,0.00861178242730107,377.095653363164,0.00515595102483473,221.878430410362,0.00805646017832578,349.436452352274,0.00441624843129295,194.052318791977,0.171318344274623,365.549284388937,0.133399350394669,234.933314493061,0.17867624173615,393.474833826307,0.137016154821349,246.341145827996,0.195162159697765,464.034660540692,0.14721957830654,281.598515636247,0.0901182098664331,360.115295329369,0.0669765496441556,235.143914354598,0.0908859075947383,364.506380144041,0.0667387760372843,234.002631856567,0.0960157496936934,395.254547838517,0.0695039171652024,247.62442183337,0.0447295568259032,363.882994531782,0.0320600476034524,241.624925263857,0.0441674319136023,357.853184472601,0.0312637729370309,234.270125285723,0.0453512049282098,370.669678491071,0.031495043077888,236.382878846233,0.0150712075208949,376.162361625507,0.010481767607205,255.484571404767,0.0144678141418056,361.048324040241,0.00978242989706835,240.443204214602,0.0144265520966309,359.758043771626,0.00924021702563821,226.683464026663
Lincolnton GA,-82.5,33.8,CEUS,0.155126712628479,375.39088073916,0.112979058929983,240.836272002288,0.156710589800133,380.008238146646,0.113160107041447,241.300503778526,0.165431749957285,406.468688457259,0.118216484878611,254.633554352861,0.0461805183354406,365.67137091475,0.033962156988474,242.732839109304,0.0462942850440376,367.016517693752,0.0336133521373668,239.177233500916,0.0482666744855469,391.140049995435,0.0344198880855115,247.479122818872,0.0242586822792767,379.345247763279,0.0169777352746329,242.66453243981,0.0238570504993848,371.969126498209,0.0162510870138546,231.959545961346,0.023911025204293,372.982123109805,0.0156478442114924,222.681194054974,0.00920852215221796,402.683873885854,0.00589131303254957,248.48244533199,0.00856872256403579,368.412959833477,0.00511385927101437,216.255960830324,0.00802980610879163,341.81932040777,0.00438938911449208,189.999211971397,0.216432393070159,366.560373494499,0.161678786325507,239.185223887059,0.220183093534593,377.438714868827,0.162763523226315,241.216811299413,0.234443278505098,418.527756775167,0.170897503458371,257.010889767512,0.0954939206024528,361.20671942919,0.0701453643823706,236.858815146707,0.0958422975305554,363.085135450808,0.0695076046182346,233.94450299516,0.100287085993432,387.926123010895,0.0717638552698335,244.418698406619,0.0458612838698704,363.829408745964,0.0327571577256717,241.613254582433,0.0451898727584374,356.731674148832,0.0318297092410934,233.275148007357,0.0462185360882681,367.663438839345,0.0319171304394774,234.048656309551,0.0152046249270682,373.163957880872,0.0104692024239529,250.317300854633,0.0145669111547079,357.147435409129,0.00974372173294055,235.001160647646,0.0144807116993869,354.905838656731,0.00918106776115415,221.048003311143
Savannah GA,-81.1,32.1,CEUS,0.12274753250189,379.204998632997,0.0818613883788823,250.369297022255,0.120316515178899,371.74359381428,0.0805345352624123,246.374608033289,0.122790888053777,379.33941816062,0.0821834560144883,251.348658722569,0.0389921147586474,376.753784100485,0.0267007854309403,248.882428540422,0.0383213526072005,370.132169481273,0.0261359165245818,243.785968300711,0.0388832764726089,375.671360796335,0.0261181755973379,243.627604587248,0.0215586660872678,383.485348707263,0.0136556017852255,240.836165278479,0.0207231294630774,366.628619052765,0.0124506614958721,220.761061936629,0.0201468633223961,355.436346135876,0.0111119061312477,200.412792106755,0.00805238898195105,382.216278735823,0.00457851677596144,231.3333459265,0.00728245138097413,346.801917099154,0.00380664636051031,199.259640728365,0.00658514571417508,317.568444144792,0.00309451678522559,171.168133397145,0.172241324702964,373.623998692399,0.118957896301826,246.332245928224,0.169936218548229,368.380282331526,0.117306829303755,242.80896912294,0.1749128470877,379.794700813014,0.120144926450099,248.89684414231,0.0808082110545381,377.903559452289,0.0554053685447272,248.121614729615,0.0792951773654626,369.8160019344,0.054106925979508,242.797588412795,0.0811228793950861,379.356952284058,0.0549660562511686,246.307353701661,0.0404640526335278,370.886597655879,0.0271468748964365,247.188896519734,0.0392612811328652,359.795718449882,0.0261402280040553,239.014431974366,0.0392026431819755,359.263572189932,0.0256297271790799,234.972791175012,0.0137534510853193,371.907710269992,0.00885620739075212,248.294998257761,0.013080793288218,352.698842449524,0.00794484478702097,226.321484638338,0.012671673012345,341.504282834225,0.00715749291762877,208.91009276116
Des Moines IA,-93.6,41.6,CEUS,0.0380291203360479,368.30537190735,0.0281676722568836,239.447667304182,0.0386383126604526,377.502665934732,0.028444305890402,243.103011111676,0.0408006210804749,412.042309138763,0.0296340174691157,259.4702758503,0.0240418011053447,387.872895723707,0.0168801251327613,246.966969192116,0.0238665836466786,384.653652170274,0.0164758968034074,240.689865381523,0.0242179596204718,391.136589506836,0.016230784354915,236.961573756445,0.0131787507930352,368.620386505468,0.00807724462615934,220.302415992508,0.0122170157975286,339.679079343568,0.00668785485127602,183.599402316948,0.0111615494910831,310.525570414148,0.00528499832115642,144.79118010491,0.00524466702763367,393.653235004073,0.00256923376551123,212.504518113493,0.0043909209251763,339.238260891443,0.00190438588827432,167.548111185579,0.00361430233895498,283.050315269713,0.00134827011166358,124.220890187844,0.0583250680432706,365.806573456864,0.0438485319114512,242.699641534406,0.0595357140757675,378.08438581061,0.044397399633463,247.649455452838,0.0634246419996007,420.381783876148,0.0468191340299294,267.295070961524,0.0494816267317284,370.566793305304,0.0356580027748542,248.799797360986,0.0493237012986009,368.884073153688,0.0353268594876006,245.96398851179,0.0511467414694309,388.782828785963,0.0362266229340902,252.910507000707,0.0261067443161259,379.103606330562,0.017797644946725,250.66048710798,0.0255201139396386,370.421963641624,0.0170738422642182,241.122563213786,0.0254774549544438,369.798455960095,0.0164783750012233,233.548509787032,0.00973085428899911,415.11092942598,0.00591348680325799,264.600671611962,0.00890768953027162,379.488550315737,0.00500289102211196,228.725921732138,0.00821371371081007,351.094589446223,0.00419037307297473,199.321029852122
Boise ID,-116.2,43.6,WUS,0.088258833552754,374.009508963705,0.070120027760194,246.17055010507,0.0941210778864966,428.142783466017,0.0734855911205019,266.035560112758,0.105149618108677,542.451259107494,0.0808195543376218,315.053158012593,0.0373132929692971,392.158733039982,0.029418057839488,241.143460583404,0.0392913506438865,432.321674198094,0.0310344562340277,267.969814375278,0.0437890296306641,539.623342948301,0.0339052865553812,323.182731793683,0.0188236406777696,398.142840497081,0.0142752259007001,239.184753216244,0.0195819773847032,430.14265349395,0.0143152071080371,240.446052072306,0.0206939772983016,481.774409373971,0.0144913502954,246.082569359977,0.00872162792083207,557.287624115436,0.00624359552531639,332.172725839375,0.00816929129248318,498.004159664264,0.00549684161619803,271.486828027375,0.00770904451127539,453.451243695149,0.00479831131510839,224.79753257915,0.168910825871094,376.877439294157,0.134778025949146,239.452528948496,0.180424475337862,428.855545904102,0.142071358336488,267.075784902624,0.202734611172007,550.855603662948,0.156879665621322,329.281401014037,0.103303085985921,372.30488637187,0.0828155144133289,242.993332098425,0.110410208953212,431.698643866264,0.0869482760318032,264.834179501663,0.123676611278481,558.553432523121,0.0956690194426172,317.57823459783,0.0512931811830918,374.894224377926,0.040285574137892,235.481994101433,0.0535349261894784,412.132554419396,0.0416065046540901,248.995876158487,0.0592094333745164,496.422669883217,0.0450529403918642,288.019692326731,0.0171323900885291,389.982949794827,0.0126186437541795,244.439721082428,0.0174393576416749,401.055536327672,0.0125607347748987,242.737553009334,0.0184856663346961,441.213203589882,0.0128513188098627,251.40011777337
